"","ind1","ind2","weight","transformed_weight"
"2619","333319","335221",0.0322581,3.433987
"2620","333319","335222",0.0322581,3.433987
"2621","333319","335224",0.0322581,3.433987
"2622","333319","421440",0.0322581,3.433987
"2623","333319","722110",0.0322581,3.433987
"2624","332431","333411",0.0666667,2.70805
"2625","333411","333414",0.0666667,2.70805
"2626","333411","333415",0.1333333,2.014903
"2627","333411","333911",0.0666667,2.70805
"2628","333411","333999",0.0666667,2.70805
"2629","333411","334519",0.0666667,2.70805
"2630","333411","336399",0.0666667,2.70805
"2631","322299","333412",1,0
"2632","333412","488510",1,0
"2633","333411","333414",0.125,2.079442
"2634","333414","333991",0.125,2.079442
"2635","333414","333995",0.125,2.079442
"2636","333414","333999",0.125,2.079442
"2637","333414","335221",0.125,2.079442
"2638","333414","335999",0.125,2.079442
"2639","333414","337214",0.125,2.079442
"2640","333414","423710",0.125,2.079442
"2641","235950","333415",0.0333333,3.401197
"2642","321911","333415",0.0333333,3.401197
"2643","325188","333415",0.0333333,3.401197
"2644","325211","333415",0.0333333,3.401197
"2645","325311","333415",0.0333333,3.401197
"2646","327111","333415",0.0333333,3.401197
"2647","327320","333415",0.0333333,3.401197
"2648","332312","333415",0.0333333,3.401197
"2649","332313","333415",0.0333333,3.401197
"2650","332321","333415",0.0333333,3.401197
"2651","332322","333415",0.0333333,3.401197
"2652","332410","333415",0.0333333,3.401197
"2653","332420","333415",0.0333333,3.401197
"2654","333120","333415",0.0333333,3.401197
"2655","333313","333415",0.0333333,3.401197
"2656","333411","333415",0.0666667,2.70805
"2657","333415","333518",0.0333333,3.401197
"2658","333415","333618",0.0333333,3.401197
"2659","333415","333911",0.0333333,3.401197
"2660","333415","333921",0.0333333,3.401197
"2661","333415","333923",0.0333333,3.401197
"2662","333415","333924",0.0333333,3.401197
"2663","333415","334413",0.0333333,3.401197
"2664","333415","334511",0.0333333,3.401197
"2665","333415","334513",0.0333333,3.401197
"2666","333415","334519",0.0666667,2.70805
"2667","333415","335311",0.0333333,3.401197
"2668","333415","335312",0.0666667,2.70805
"2669","333415","335911",0.0333333,3.401197
"2670","333415","335931",0.0333333,3.401197
"2671","333415","335999",0.0333333,3.401197
"2672","333415","336322",0.0333333,3.401197
"2673","333415","336340",0.0333333,3.401197
"2674","333415","336411",0.0333333,3.401197
"2675","333415","336412",0.0333333,3.401197
"2676","333415","336611",0.0333333,3.401197
"2677","333415","339113",0.0333333,3.401197
"2678","333415","493120",0.0333333,3.401197
"2679","333415","511120",0.0333333,3.401197
"2680","333415","523999",0.0333333,3.401197
"2681","333415","541330",0.0333333,3.401197
"2682","326199","333511",1,0
"2683","333511","334310",1,0
"2684","333220","333512",0.25,1.386294
"2685","333295","333512",0.25,1.386294
"2686","333512","562991",0.25,1.386294
"2687","322225","333513",0.1666667,1.791759
"2688","332722","333513",0.1666667,1.791759
"2689","333120","333513",0.1666667,1.791759
"2690","333513","333999",0.1666667,1.791759
"2691","333513","334413",0.1666667,1.791759
"2692","333514","334290",0.3333333,1.098612
"2693","333514","334519",0.3333333,1.098612
"2694","333514","336120",0.3333333,1.098612
"2695","333514","336412",0.3333333,1.098612
"2696","331111","333515",0.2,1.609438
"2697","331112","333515",0.2,1.609438
"2698","331210","333515",0.2,1.609438
"2699","331512","333515",0.4,0.9162907
"2700","332112","333515",0.2,1.609438
"2701","332312","333515",0.2,1.609438
"2702","332722","333515",0.2,1.609438
"2703","332812","333515",0.2,1.609438
"2704","332911","333515",0.2,1.609438
"2705","333111","333515",0.2,1.609438
"2706","333515","336312",0.2,1.609438
"2707","333515","336999",0.2,1.609438
"2708","333515","423710",0.2,1.609438
"2709","325188","333518",0.25,1.386294
"2710","333415","333518",0.25,1.386294
"2711","333518","333995",0.25,1.386294
"2712","333518","334119",0.25,1.386294
"2713","326199","333611",0.25,1.386294
"2714","333611","334220",0.25,1.386294
"2715","333611","334510",0.25,1.386294
"2716","333611","335222",0.25,1.386294
"2717","333611","336412",0.25,1.386294
"2718","333611","336413",0.25,1.386294
"2719","333611","515120",0.25,1.386294
"2720","333611","522220",0.25,1.386294
"2721","333611","524126",0.25,1.386294
"2722","333611","541512",0.25,1.386294
"2723","333131","333612",0.1666667,1.791759
"2724","333132","333612",0.1666667,1.791759
"2725","333291","333612",0.1666667,1.791759
"2726","333612","333613",0.1666667,1.791759
"2727","333612","333993",0.1666667,1.791759
"2728","333612","334416",0.1666667,1.791759
"2729","333612","335312",0.1666667,1.791759
"2730","333612","335314",0.3333333,1.098612
"2731","333612","336212",0.1666667,1.791759
"2732","333612","336999",0.1666667,1.791759
"2733","333132","333613",0.2,1.609438
"2734","333612","333613",0.2,1.609438
"2735","333613","339991",0.2,1.609438
"2736","333613","423420",0.2,1.609438
"2737","234990","333618",0.1111111,2.197225
"2738","235310","333618",0.1111111,2.197225
"2739","332911","333618",0.1111111,2.197225
"2740","333120","333618",0.1111111,2.197225
"2741","333132","333618",0.1111111,2.197225
"2742","333415","333618",0.1111111,2.197225
"2743","333618","333911",0.1111111,2.197225
"2744","333618","335312",0.1111111,2.197225
"2745","333618","335313",0.1111111,2.197225
"2746","333618","336120",0.1111111,2.197225
"2747","333618","336399",0.1111111,2.197225
"2748","333618","336412",0.1111111,2.197225
"2749","333618","336510",0.1111111,2.197225
"2750","333618","336611",0.1111111,2.197225
"2751","333618","336612",0.1111111,2.197225
"2752","333618","339920",0.1111111,2.197225
"2753","333618","522220",0.1111111,2.197225
"2754","333618","541710",0.1111111,2.197225
"2755","333618","713950",0.1111111,2.197225
"2756","213112","333911",0.0714286,2.639057
"2757","332111","333911",0.0714286,2.639057
"2758","332116","333911",0.0714286,2.639057
"2759","332420","333911",0.0714286,2.639057
"2760","332510","333911",0.0714286,2.639057
"2761","332722","333911",0.0714286,2.639057
"2762","332911","333911",0.0714286,2.639057
"2763","333132","333911",0.0714286,2.639057
"2764","333210","333911",0.0714286,2.639057
"2765","333298","333911",0.0714286,2.639057
"2766","333411","333911",0.0714286,2.639057
"2767","333415","333911",0.0714286,2.639057
"2768","333618","333911",0.0714286,2.639057
"2769","333911","333912",0.0714286,2.639057
"2770","333911","333995",0.0714286,2.639057
"2771","333911","333999",0.0714286,2.639057
"2772","333911","334413",0.0714286,2.639057
"2773","333911","334417",0.0714286,2.639057
"2774","333911","334511",0.0714286,2.639057
"2775","333911","334513",0.0714286,2.639057
"2776","333911","339991",0.0714286,2.639057
"2777","325120","333912",0.0833333,2.484907
"2778","325510","333912",0.0833333,2.484907
"2779","332510","333912",0.0833333,2.484907
"2780","332991","333912",0.0833333,2.484907
"2781","333120","333912",0.0833333,2.484907
"2782","333131","333912",0.0833333,2.484907
"2783","333132","333912",0.0833333,2.484907
"2784","333319","333912",0.0833333,2.484907
"2785","333911","333912",0.0833333,2.484907
"2786","333912","333924",0.0833333,2.484907
"2787","333912","333991",0.0833333,2.484907
"2788","333912","336992",0.0833333,2.484907
"2789","333912","421830",0.0833333,2.484907
"2790","333912","423830",0.0833333,2.484907
"2791","333912","484230",0.0833333,2.484907
"2792","333912","532412",0.0833333,2.484907
"2793","333912","541710",0.0833333,2.484907
"2794","333912","622110",0.0833333,2.484907
"2795","333415","333921",1,0
"2796","333921","336411",1,0
"2797","333921","336412",1,0
"2798","333120","333922",0.2,1.609438
"2799","333132","333922",0.2,1.609438
"2800","333294","333922",0.2,1.609438
"2801","333922","333923",0.4,0.9162907
"2802","333922","336350",0.2,1.609438
"2803","333120","333923",0.3333333,1.098612
"2804","333415","333923",0.3333333,1.098612
"2805","333922","333923",0.6666667,0.4054651
"2806","333923","336611",0.3333333,1.098612
"2807","212111","333924",0.125,2.079442
"2808","333132","333924",0.125,2.079442
"2809","333415","333924",0.125,2.079442
"2810","333912","333924",0.125,2.079442
"2811","333924","334511",0.125,2.079442
"2812","333924","335211",0.125,2.079442
"2813","333924","336992",0.125,2.079442
"2814","333924","421830",0.125,2.079442
"2815","333924","453998",0.125,2.079442
"2816","112512","333991",0.1428571,1.94591
"2817","325612","333991",0.1428571,1.94591
"2818","332510","333991",0.1428571,1.94591
"2819","333131","333991",0.1428571,1.94591
"2820","333414","333991",0.1428571,1.94591
"2821","333912","333991",0.1428571,1.94591
"2822","333991","333995",0.1428571,1.94591
"2823","333991","333996",0.1428571,1.94591
"2824","333991","334419",0.1428571,1.94591
"2825","333991","335311",0.1428571,1.94591
"2826","333991","423710",0.1428571,1.94591
"2827","333991","532412",0.1428571,1.94591
"2828","237120","333992",0.25,1.386294
"2829","325120","333992",0.25,1.386294
"2830","333992","334510",0.25,1.386294
"2831","322222","333993",0.1428571,1.94591
"2832","323119","333993",0.1428571,1.94591
"2833","333131","333993",0.1428571,1.94591
"2834","333291","333993",0.1428571,1.94591
"2835","333298","333993",0.1428571,1.94591
"2836","333612","333993",0.1428571,1.94591
"2837","333993","334220",0.1428571,1.94591
"2838","333993","334519",0.1428571,1.94591
"2839","333993","335314",0.1428571,1.94591
"2840","333994","334510",0.2,1.609438
"2841","325188","333995",0.1666667,1.791759
"2842","332811","333995",0.1666667,1.791759
"2843","332912","333995",0.3333333,1.098612
"2844","333414","333995",0.1666667,1.791759
"2845","333518","333995",0.1666667,1.791759
"2846","333911","333995",0.1666667,1.791759
"2847","333991","333995",0.1666667,1.791759
"2848","333995","334413",0.1666667,1.791759
"2849","333995","334417",0.1666667,1.791759
"2850","333995","334511",0.1666667,1.791759
"2851","333995","336415",0.1666667,1.791759
"2852","333995","423710",0.1666667,1.791759
"2853","221119","333996",0.1428571,1.94591
"2854","332912","333996",0.1428571,1.94591
"2855","333132","333996",0.1428571,1.94591
"2856","333991","333996",0.1428571,1.94591
"2857","333996","334419",0.1428571,1.94591
"2858","333996","335311",0.1428571,1.94591
"2859","333120","333997",0.3333333,1.098612
"2860","333997","334210",0.3333333,1.098612
"2861","333997","334510",0.3333333,1.098612
"2862","333997","334519",0.3333333,1.098612
"2863","333997","541710",0.3333333,1.098612
"2864","322222","333999",0.04,3.218876
"2865","324110","333999",0.04,3.218876
"2866","326199","333999",0.04,3.218876
"2867","332313","333999",0.04,3.218876
"2868","332919","333999",0.04,3.218876
"2869","332998","333999",0.04,3.218876
"2870","333411","333999",0.04,3.218876
"2871","333414","333999",0.04,3.218876
"2872","333513","333999",0.04,3.218876
"2873","333911","333999",0.04,3.218876
"2874","333999","334220",0.04,3.218876
"2875","333999","334417",0.04,3.218876
"2876","333999","334419",0.04,3.218876
"2877","333999","334515",0.04,3.218876
"2878","333999","336350",0.04,3.218876
"2879","333999","339113",0.04,3.218876
"2880","333999","339950",0.04,3.218876
"2881","333999","511210",0.04,3.218876
"2882","333999","561990",0.04,3.218876
"2883","234930","334111",0.0232558,3.7612
"2884","334111","334112",0.0465116,3.068053
"2885","334111","334113",0.0232558,3.7612
"2886","334111","334119",0.0697674,2.662588
"2887","334111","334210",0.0465116,3.068053
"2888","334111","334413",0.0465116,3.068053
"2889","334111","334515",0.0232558,3.7612
"2890","334111","337214",0.0232558,3.7612
"2891","334111","425110",0.0232558,3.7612
"2892","334111","511210",0.1162791,2.151762
"2893","334111","522220",0.0465116,3.068053
"2894","334111","522291",0.0232558,3.7612
"2895","334111","522298",0.0232558,3.7612
"2896","334111","541330",0.0232558,3.7612
"2897","334111","541511",0.0232558,3.7612
"2898","334111","541512",0.255814,1.363305
"2899","334111","541519",0.0697674,2.662588
"2900","334111","334112",0.0540541,2.917771
"2901","334112","334119",0.027027,3.610918
"2902","334112","334210",0.027027,3.610918
"2903","334112","334413",0.0540541,2.917771
"2904","334112","511210",0.0540541,2.917771
"2905","334112","522298",0.027027,3.610918
"2906","334112","541512",0.0810811,2.512306
"2907","334112","541519",0.027027,3.610918
"2908","334111","334113",0.0833333,2.484907
"2909","334113","334210",0.0833333,2.484907
"2910","334113","522320",0.0833333,2.484907
"2911","334113","541519",0.0833333,2.484907
"2912","316213","334119",0.0058824,5.135798
"2913","322222","334119",0.0058824,5.135798
"2914","323110","334119",0.0058824,5.135798
"2915","323119","334119",0.0058824,5.135798
"2916","325412","334119",0.0058824,5.135798
"2917","332811","334119",0.0058824,5.135798
"2918","333295","334119",0.0058824,5.135798
"2919","333313","334119",0.0058824,5.135798
"2920","333315","334119",0.0058824,5.135798
"2921","333518","334119",0.0058824,5.135798
"2922","334111","334119",0.0176471,4.037186
"2923","334112","334119",0.0058824,5.135798
"2924","334119","334220",0.0058824,5.135798
"2925","334119","334290",0.0058824,5.135798
"2926","334119","334310",0.0058824,5.135798
"2927","334119","334412",0.0058824,5.135798
"2928","334119","334418",0.0058824,5.135798
"2929","334119","334510",0.0058824,5.135798
"2930","334119","334515",0.0117647,4.442651
"2931","334119","335311",0.0058824,5.135798
"2932","334119","335931",0.0058824,5.135798
"2933","334119","336399",0.0058824,5.135798
"2934","334119","339950",0.0058824,5.135798
"2935","334119","339992",0.0058824,5.135798
"2936","334119","421440",0.0058824,5.135798
"2937","334119","422930",0.0058824,5.135798
"2938","334119","423420",0.0058824,5.135798
"2939","334119","424110",0.0058824,5.135798
"2940","334119","453110",0.0058824,5.135798
"2941","334119","454111",0.0058824,5.135798
"2942","334119","511210",0.0470588,3.056357
"2943","334119","513310",0.0058824,5.135798
"2944","334119","513322",0.0058824,5.135798
"2945","334119","514191",0.0058824,5.135798
"2946","334119","517212",0.0058824,5.135798
"2947","334119","518111",0.0117647,4.442651
"2948","334119","522220",0.0117647,4.442651
"2949","334119","522291",0.0058824,5.135798
"2950","334119","523999",0.0058824,5.135798
"2951","334119","531120",0.0058824,5.135798
"2952","334119","533110",0.0058824,5.135798
"2953","334119","541219",0.0058824,5.135798
"2954","334119","541330",0.0058824,5.135798
"2955","334119","541511",0.0058824,5.135798
"2956","334119","541512",0.0470588,3.056357
"2957","334119","541519",0.0176471,4.037186
"2958","334119","713290",0.0058824,5.135798
"2959","334119","811212",0.0058824,5.135798
"2960","325320","334210",0.0117647,4.442651
"2961","332510","334210",0.0117647,4.442651
"2962","333997","334210",0.0117647,4.442651
"2963","334111","334210",0.0235294,3.749504
"2964","334112","334210",0.0117647,4.442651
"2965","334113","334210",0.0117647,4.442651
"2966","334210","334220",0.0588235,2.833213
"2967","334210","334290",0.0117647,4.442651
"2968","334210","334413",0.0470588,3.056357
"2969","334210","334418",0.0117647,4.442651
"2970","334210","334510",0.0117647,4.442651
"2971","334210","334511",0.0117647,4.442651
"2972","334210","334515",0.0117647,4.442651
"2973","334210","335129",0.0117647,4.442651
"2974","334210","335931",0.0235294,3.749504
"2975","334210","335999",0.0117647,4.442651
"2976","334210","511210",0.0117647,4.442651
"2977","334210","513310",0.0117647,4.442651
"2978","334210","513322",0.0117647,4.442651
"2979","334210","513390",0.0117647,4.442651
"2980","334210","514191",0.0117647,4.442651
"2981","334210","517110",0.0117647,4.442651
"2982","334210","517910",0.0117647,4.442651
"2983","334210","522220",0.0117647,4.442651
"2984","334210","523910",0.0117647,4.442651
"2985","334210","541512",0.0588235,2.833213
"2986","334210","541513",0.0117647,4.442651
"2987","334210","541611",0.0117647,4.442651
"2988","334210","541710",0.0117647,4.442651
"2989","334210","561421",0.0117647,4.442651
"2990","334210","561599",0.0117647,4.442651
"2991","235950","334220",0.0077519,4.859812
"2992","235990","334220",0.0077519,4.859812
"2993","237130","334220",0.0077519,4.859812
"2994","322226","334220",0.0077519,4.859812
"2995","333311","334220",0.0077519,4.859812
"2996","333611","334220",0.0077519,4.859812
"2997","333993","334220",0.0077519,4.859812
